condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
C0,10,300,0.4266666666666667,100.66,8.439833333333334,0.4266666666666667,119.41666666666667,0.0,54.156666666666666,6.1033333333333335,10.533333333333333,46.50333333333333
