condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
A1_TRANSFORMER_C3,10,300,0.39666666666666667,103.44333333333333,11.229987247895444,0.39666666666666667,110.04666666666667,0.10551271795550594,54.096666666666664,2.8833333333333333,8.903333333333334,49.00333333333333
