condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
A2_REWARD_OFF,10,300,0.37,105.17,11.158833333333334,0.37,139.98,0.05587899787787134,43.303333333333335,5.22,9.553333333333333,61.86666666666667
