condition,seed,episode,success,steps_to_flag,total_reward,external_reward,semantic_gain_total,prophecy_error_mean,repeat_count,error_count,knowledge_reuse_count,unique_action_count
A3_D3_B5,0,0,False,120,12.217981225765364,0.0,142,0.08661058960459345,58,11,11,62
A3_D3_B5,0,1,True,79,17.84103780366275,1.0,161,0.08190032926847039,12,3,11,67
A3_D3_B5,0,2,True,95,15.511145883542431,1.0,158,0.10565424152780459,30,14,14,65
A3_D3_B5,0,3,False,120,11.94311315866113,0.0,130,0.06786425440725359,58,3,10,62
A3_D3_B5,0,4,False,120,11.235208258484882,0.0,130,0.04820022940235777,58,3,10,62
A3_D3_B5,0,5,True,77,17.370137043284988,1.0,157,0.0701358027396098,7,3,6,70
A3_D3_B5,0,6,True,71,15.858230038039977,1.0,144,0.06846150413333224,16,1,8,55
A3_D3_B5,0,7,False,120,11.993114822317137,0.0,142,0.07480874506436491,54,11,10,66
A3_D3_B5,0,8,True,65,15.755131304355086,1.0,143,0.05667340022333768,9,1,8,56
A3_D3_B5,0,9,True,71,17.301690971062225,1.0,157,0.04468032727991665,3,1,5,68
A3_D3_B5,0,10,True,67,15.623388207465537,1.0,144,0.0509148361923152,12,1,8,55
A3_D3_B5,0,11,True,70,17.266537561345427,1.0,157,0.034120836254544054,3,0,5,67
A3_D3_B5,0,12,True,70,17.197102055147592,1.0,157,0.03081438357845678,3,0,5,67
A3_D3_B5,0,13,False,120,12.292626069538032,0.0,142,0.06090627970938977,54,7,9,66
A3_D3_B5,0,14,False,120,11.71678447636144,0.0,143,0.07129956878781775,59,11,10,61
A3_D3_B5,0,15,False,120,10.410533265306407,0.0,130,0.05445925736962241,59,8,11,61
A3_D3_B5,0,16,True,65,15.605609386294647,1.0,143,0.049005609553571576,9,1,8,56
A3_D3_B5,0,17,True,70,17.147818167556707,1.0,157,0.02846753178841451,3,0,5,67
A3_D3_B5,0,18,False,120,10.378733899172595,0.0,130,0.05357594164368317,59,8,11,61
A3_D3_B5,0,19,False,120,11.057265943194327,0.0,143,0.08075738731095351,59,16,10,61
A3_D3_B5,0,20,False,120,10.405738494420556,0.0,130,0.05432606928945987,59,8,11,61
A3_D3_B5,0,21,True,65,15.585993737597114,1.0,143,0.04799967885113405,9,1,8,56
A3_D3_B5,0,22,False,120,10.3815597555232,0.0,130,0.0536544376534222,59,8,11,61
A3_D3_B5,0,23,False,120,12.23209588624079,0.0,142,0.05922488572891081,54,7,9,66
A3_D3_B5,0,24,False,120,12.035033512456978,0.0,142,0.05930648645713829,54,8,10,66
A3_D3_B5,0,25,False,120,11.908229017943663,0.0,142,0.06133969494287952,54,9,10,66
A3_D3_B5,0,26,False,120,10.364419971760078,0.0,130,0.05317833254889104,59,8,11,61
A3_D3_B5,0,27,True,70,17.120695163202097,1.0,157,0.02717596015248068,3,0,5,67
A3_D3_B5,0,28,False,120,11.420069360259918,0.0,143,0.07416859334055324,59,13,10,61
A3_D3_B5,0,29,True,67,15.522703388975085,1.0,144,0.04590564124254148,12,1,8,55
A3_D3_B5,1,0,False,120,10.52598767766408,0.0,139,0.11877743549066885,69,21,13,51
A3_D3_B5,1,1,True,108,16.67722693843984,1.0,163,0.07800083143332838,39,6,11,69
A3_D3_B5,1,2,True,72,13.76548294839958,1.0,133,0.08173532168516566,22,6,13,50
A3_D3_B5,1,3,False,120,10.40687061491329,0.0,128,0.06546862819203582,63,8,11,57
A3_D3_B5,1,4,True,77,17.255824063961168,1.0,159,0.08683221056108942,13,5,12,64
A3_D3_B5,1,5,False,120,10.437029672456905,0.0,124,0.05519526867935844,67,3,13,53
A3_D3_B5,1,6,True,77,16.922831772267237,1.0,159,0.07241695983840851,13,5,12,64
A3_D3_B5,1,7,True,120,16.878820824254447,1.0,167,0.04941168956262346,44,2,12,76
A3_D3_B5,1,8,False,120,9.421466832813895,0.0,125,0.06448518980038595,68,10,11,52
A3_D3_B5,1,9,False,120,10.262947111243193,0.0,134,0.06702630864564424,63,12,10,57
A3_D3_B5,1,10,True,52,14.300839438897066,1.0,131,0.07056663069852986,2,4,13,50
A3_D3_B5,1,11,False,120,10.001402491800464,0.0,124,0.04309451366112399,67,3,13,53
A3_D3_B5,1,12,True,79,17.222427439972698,1.0,161,0.0747859679313375,13,5,12,66
A3_D3_B5,1,13,False,120,10.102458111088538,0.0,134,0.0625682808635705,63,12,10,57
A3_D3_B5,1,14,False,120,10.319977310729385,0.0,119,0.04499936974248293,64,0,11,56
A3_D3_B5,1,15,True,109,20.586925988826223,1.0,199,0.051587950728630635,24,4,12,85
A3_D3_B5,1,16,False,120,9.862554643634725,0.0,124,0.03923762898985346,67,3,13,53
A3_D3_B5,1,17,False,120,9.743387367664704,0.0,134,0.06370520465735288,63,14,11,57
A3_D3_B5,1,18,False,120,9.563759759567942,0.0,119,0.023993326654665054,64,0,11,56
A3_D3_B5,1,19,True,67,15.598431531695914,1.0,144,0.04967321053213494,12,1,8,55
A3_D3_B5,1,20,True,67,15.533246133648621,1.0,144,0.046430155902916465,12,1,8,55
A3_D3_B5,1,21,True,79,16.881630274335564,1.0,159,0.06884515925466503,13,5,12,66
A3_D3_B5,1,22,False,120,10.462747126440703,0.0,125,0.05452075351224177,60,5,10,60
A3_D3_B5,1,23,True,79,16.86754739921041,1.0,159,0.06825094511436323,13,5,12,66
