condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
DQN_PARTIAL,10,300,0.5933333333333334,91.92666666666666,10.337833333333334,0.5933333333333334,127.47666666666667,0.0,37.67666666666667,5.596666666666667,9.746666666666666,53.93
