condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
C0,10,300,0.33666666666666667,129.52,9.141666666666667,0.33666666666666667,138.31666666666666,0.0,73.66666666666667,6.716666666666667,9.946666666666667,55.85333333333333
C1,10,300,0.39666666666666667,128.23,10.771,0.39666666666666667,146.28333333333333,0.0,61.2,5.97,9.806666666666667,67.03
C2,10,300,0.19,133.98666666666668,11.48197523986535,0.19,140.75666666666666,0.06561101494471495,69.98,9.713333333333333,8.366666666666667,64.00666666666666
C3,10,300,0.42333333333333334,115.34,12.261459929680571,0.42333333333333334,138.94333333333333,0.05677348752230234,55.026666666666664,6.016666666666667,10.103333333333333,60.31333333333333
C4,10,300,0.5266666666666666,105.69666666666667,10.394757201223449,0.5266666666666666,114.93666666666667,0.05581158183412869,55.11666666666667,2.1633333333333336,8.356666666666667,50.58
