condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
A4_FULL_C3,10,300,0.97,26.03,6.16979632763006,0.97,51.906666666666666,0.09190049929751251,5.48,1.7733333333333334,3.283333333333333,20.55
