condition,seed,episode,success,steps_to_flag,total_reward,external_reward,semantic_gain_total,prophecy_error_mean,repeat_count,error_count,knowledge_reuse_count,unique_action_count
C2,0,0,False,140,9.464925224281517,0.0,126,0.08606964819717895,87,12,10,53
C2,0,1,True,118,13.158016655051771,1.0,150,0.12169538573592575,55,22,12,63
C2,0,2,True,130,15.886796419328531,1.0,161,0.07017426716227,63,4,15,67
C2,0,3,False,140,7.427595414244244,0.0,109,0.09827608129152962,92,15,11,48
C2,0,4,False,140,11.53501655560839,0.0,134,0.07821467989543784,75,7,11,65
C2,0,5,False,140,9.73275757365821,0.0,126,0.09720851365852878,83,14,6,57
C2,0,6,False,140,9.615311513653886,0.0,126,0.06703122651556868,84,8,4,56
C2,0,7,False,140,10.996924500730566,0.0,134,0.09635534525548967,77,13,8,63
C2,0,8,False,140,10.956473854693186,0.0,140,0.06324937749269491,78,9,5,62
C2,0,9,False,140,9.291729220067237,0.0,135,0.08075545762064848,80,18,5,60
C2,0,10,False,140,9.82477539132573,0.0,134,0.07201846169823165,76,14,7,64
C2,0,11,False,140,8.917113434344214,0.0,130,0.08731222462724318,79,19,8,61
C2,0,12,False,140,10.870488998352968,0.0,141,0.07786878567507068,74,14,9,66
C2,0,13,False,140,11.357620332988327,0.0,140,0.0823242936425792,78,11,6,62
C2,0,14,False,140,9.8768665847198,0.0,131,0.07683015677904284,81,12,7,59
C2,0,15,False,140,10.05872872635437,0.0,132,0.07282687443700882,80,11,8,60
C2,0,16,False,140,10.025691622969953,0.0,129,0.04704027673737981,81,4,9,59
C2,0,17,False,140,9.564925731514297,0.0,139,0.08011727932176897,78,19,5,62
C2,0,18,False,140,10.562545250153912,0.0,133,0.06815583928937885,80,8,8,60
C2,0,19,False,140,10.035389476798994,0.0,132,0.08774736849521413,73,16,6,67
C2,0,20,False,140,8.159097254897528,0.0,127,0.08116898225946494,79,20,8,61
C2,0,21,False,140,8.555426714600214,0.0,124,0.07870063606190984,83,15,6,57
C2,0,22,False,140,9.039999434136577,0.0,133,0.07714284366991848,78,18,8,62
C2,0,23,False,140,11.005926310765787,0.0,136,0.07633157882775682,80,9,7,60
C2,0,24,False,140,10.607885845535582,0.0,129,0.0597115677508472,80,4,9,60
C2,0,25,False,140,9.707293047894817,0.0,132,0.06326888209273374,83,10,8,57
C2,0,26,False,140,9.757121555237388,0.0,130,0.04897908464850923,82,6,7,58
C2,0,27,False,140,11.080559414608645,0.0,137,0.05787046225258678,77,6,5,63
C2,0,28,False,140,7.772788479647833,0.0,136,0.0898282971344722,80,28,7,60
C2,0,29,False,140,10.280032091066827,0.0,134,0.06142933550159112,78,9,7,62
C2,1,0,False,140,9.911442232328163,0.0,128,0.10741529124590864,76,18,9,64
C2,1,1,False,140,14.993323993605326,0.0,163,0.07365057127631727,64,6,13,76
C2,1,2,False,140,11.601025739050083,0.0,142,0.052405374739287684,76,5,9,64
C2,1,3,False,140,14.258687912593775,0.0,166,0.0668735217284232,67,9,9,73
C2,1,4,True,113,15.882547452101743,1.0,157,0.05110759445727856,39,3,10,74
C2,1,5,False,140,13.820086993582533,0.0,164,0.06714492841863172,64,11,9,76
C2,1,6,False,140,11.979983393759849,0.0,144,0.032856747470472576,72,1,9,68
C2,1,7,False,140,9.483384803449367,0.0,134,0.1067472572249849,80,22,7,60
C2,1,8,False,140,10.669981897950121,0.0,134,0.05642814042738384,78,6,9,62
C2,1,9,False,140,13.816963799818442,0.0,162,0.05516580475758191,66,7,11,74
C2,1,10,False,140,16.74351388944199,0.0,179,0.0415122354629045,58,0,13,82
C2,1,11,False,140,14.426546623334444,0.0,172,0.06253682436510578,64,11,8,76
