condition,seeds,episodes,success_rate,steps_to_flag_mean,total_reward_mean,external_reward_mean,semantic_gain_mean,prophecy_error_mean,repeat_count_mean,error_count_mean,knowledge_reuse_mean,unique_action_count_mean
A2_REWARD_OFF,10,1000,0.713,85.086,11.899450000000002,0.713,136.973,0.06232507584344096,25.781,6.109,7.486,59.305
