experiment,suite,condition,environment,model,phase,action_family,seed,episode_rows,success,steps,high_level_steps,primitive_steps,reward,errors,repeats,prediction_score,holdout_score,holdout_gain,imagined_nodes,imagination_depth,actual_return,runtime_seconds,real_transitions,imagined_transitions,action_proposals,novelty_score,repeat_rate,error_rate,learning_auc,final_tail_success,first_success_real_transitions,adaptation_auc,episodes_to_50,episodes_to_80,transfer_gain_vs_from_scratch,sample_saving_to_50,sample_saving_to_80,unseen_prediction_calibration_error
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,1423,680,0.18382352941176472,6.0,,,0.18382352941176472,0.0,0.0,0.9036764705882351,0.21946000622471218,0.00045343137254901954,105.05294117647058,4.9147058823529415,0.18382352941176472,0.0033812960296927485,6.0,105.05294117647058,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,1481,680,0.0,6.0,,,0.0,0.0,0.0,0.9024509803921571,0.22008811858076566,0.0012120681605975723,101.1,4.817647058823529,0.0,0.003307306471020531,6.0,101.1,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,1543,680,0.07058823529411765,6.0,,,0.07058823529411765,0.0,0.0,0.907107843137255,0.22071778711484594,0.0003676470588235294,107.57794117647059,4.985294117647059,0.07058823529411765,0.003408800588658778,6.0,107.57794117647059,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,1601,680,0.20441176470588235,6.0,,,0.20441176470588235,0.0,0.0,0.8982843137254902,0.21990487861811395,0.0003746498599439776,102.6514705882353,4.876470588235295,0.20441176470588235,0.0033925038235097685,6.0,102.6514705882353,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,173,680,0.0014705882352941176,6.0,,,0.0014705882352941176,0.0,0.0,0.8977941176470586,0.21746512746512733,0.00047259929612870785,100.81617647058823,4.8426470588235295,0.0014705882352941176,0.00329141470583101,6.0,100.81617647058823,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,211,680,0.17058823529411765,6.0,,,0.17058823529411765,0.0,0.0,0.9068627450980389,0.22292892156862734,0.0005952380952380953,102.93970588235294,4.944117647058824,0.17058823529411765,0.0042862502940646235,6.0,102.93970588235294,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,257,680,0.08676470588235294,6.0,,,0.08676470588235294,0.0,0.0,0.899019607843137,0.22097701726378194,0.0008158263305322129,103.36470588235294,4.894117647058824,0.08676470588235294,0.0033027124993917395,6.0,103.36470588235294,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,307,680,0.10588235294117647,6.0,,,0.10588235294117647,0.0,0.0,0.9075980392156863,0.2203534616916839,0.0006127450980392158,89.83529411764705,4.633823529411765,0.10588235294117647,0.0030770055875216393,6.0,89.83529411764705,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,353,680,0.08088235294117647,6.0,,,0.08088235294117647,0.0,0.0,0.9058823529411762,0.22218253968253973,0.0009173669467787115,101.06764705882352,4.876470588235295,0.08088235294117647,0.0033602383825328775,6.0,101.06764705882352,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,401,680,0.0029411764705882353,6.0,,,0.0029411764705882353,0.0,0.0,0.8941176470588234,0.2177390692096574,0.0009729404582345762,105.37205882352941,4.91764705882353,0.0029411764705882353,0.0034271263246516944,6.0,105.37205882352941,6.0,,0.0,0.0,,,,,,,,,,
