condition,success_rate_mean,success_rate_ci95_low,success_rate_ci95_high,steps_to_flag_mean,steps_to_flag_ci95_low,steps_to_flag_ci95_high,semantic_gain_mean,repeat_rate_mean,error_rate_mean,prophecy_error_mean,total_reward_mean
A2_REWARD_OFF,0.97,0.962,0.978,23.694452119806144,22.672381040044883,24.5812345222408,52.501,0.08635687204408635,0.03879751767243409,0.08429963339507811,5.55905
A2_REWARD_ON,0.964,0.955,0.974,23.534479728741683,22.518807621708362,24.426904036934847,52.416,0.08877934711323299,0.039320842320405135,0.08417790279994464,6.136552054107326
