condition,success_rate_mean,success_rate_ci95_low,success_rate_ci95_high,steps_to_flag_mean,steps_to_flag_ci95_low,steps_to_flag_ci95_high,semantic_gain_mean,repeat_rate_mean,error_rate_mean,prophecy_error_mean,total_reward_mean
A5_FULL_C3,0.97,0.9566666666666667,0.9833333333333334,23.143522167487685,21.688998357963875,24.619039408866996,51.906666666666666,0.08742553191727177,0.041835072950657026,0.09190049929751251,6.16979632763006
A5_NO_ERROR_AVOIDANCE,0.9733333333333334,0.9633333333333334,0.9866666666666667,22.963990147783253,21.358275862068965,24.733645320197045,51.68333333333333,0.08774037707437861,0.04439183053312917,0.09442290427218,6.143259026667309
A5_NO_FLAG_PROB,0.97,0.9466666666666667,0.9866666666666667,22.755768108009487,21.498628899835797,24.05829684364167,51.55,0.08909644467460867,0.04599338204489456,0.09355721327555902,6.10584285734652
A5_NO_KNOWLEDGE_GAIN,0.9233333333333333,0.8966666666666667,0.95,23.17303448275862,22.12995256340084,24.149973544973545,52.486666666666665,0.083394331445143,0.011348252890412032,0.06620848742182443,6.101322337176349
