condition,success_rate_mean,success_rate_ci95_low,success_rate_ci95_high,steps_to_flag_mean,steps_to_flag_ci95_low,steps_to_flag_ci95_high,semantic_gain_mean,repeat_rate_mean,error_rate_mean,prophecy_error_mean,total_reward_mean
A2_REWARD_OFF,0.357,0.256,0.455,75.09073643944191,72.38467407860014,77.59229661664358,138.034,0.37984201835035125,0.0432446982607791,0.048081489146606475,11.03105
A2_REWARD_ON,0.405,0.286,0.54,72.73227750787319,68.49204120096174,76.88417313708865,138.807,0.35895510471173303,0.0491625616563284,0.051227992121928405,12.749344625256784
